"","NA.","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)"
"48",NA,4,5,2,4,3,4,1,6,4,5,5,3,4,4,1,4,12,6,4,2,6,4,5,4,4,2,3,8,3,0,5,4,4,2,4,3,5,4,4,4,6,6,2,6,5,2,2,4,3,3,2,2,2,3,5,2,7,6,5,4,2,9,3,4,5,1,5,4,1,5,2,2,0,3,2,5,5,6,4,2,6,3,0,5,4,3,2,4,0,3,4,2,2,5,2,4,2,3,1,1
"49",NA,4,2,2,6,4,5,1,4,3,3,5,4,6,4,1,5,7,6,5,1,3,4,6,3,2,2,5,2,6,4,4,5,2,3,2,3,1,5,6,5,2,2,4,2,3,2,3,0,3,3,4,4,3,0,8,2,2,1,6,3,2,7,4,7,3,3,2,5,1,4,6,6,0,2,3,2,2,6,3,3,3,6,3,5,7,3,3,4,3,3,5,2,6,5,4,3,2,5,5,2
"50",NA,6,2,3,4,4,1,4,2,3,3,2,3,5,1,2,4,6,6,5,4,1,4,4,4,2,5,6,3,2,5,3,3,4,2,4,4,3,9,6,4,3,3,0,10,1,2,2,3,5,4,3,3,2,6,8,5,3,2,2,2,3,4,1,6,4,6,7,4,5,3,2,7,0,2,5,5,8,3,2,2,6,2,2,5,4,2,3,4,5,7,5,2,3,5,1,3,5,3,5,4
"51",NA,3,5,4,2,5,3,2,4,2,5,3,2,5,2,4,4,6,3,4,4,6,5,3,3,4,7,2,4,5,7,4,4,7,3,8,1,4,6,1,5,6,4,4,4,5,2,4,4,2,1,1,5,4,2,2,4,3,4,8,4,2,6,4,4,3,2,4,2,3,2,1,4,0,3,3,3,6,1,3,3,2,1,3,4,7,4,4,1,4,7,1,6,6,5,3,5,5,3,6,2
"52",NA,4,3,5,4,5,7,2,3,3,3,3,5,7,2,2,2,6,5,2,5,4,6,2,4,5,3,2,2,4,3,6,2,2,4,6,2,4,0,4,2,8,4,2,4,2,5,2,5,3,3,6,2,3,4,4,4,4,4,2,8,2,7,3,4,5,2,5,1,5,3,2,3,1,4,3,3,2,4,3,7,2,9,3,2,6,1,1,2,3,2,3,6,3,5,7,4,6,5,5,5
"53",NA,3,6,3,3,4,2,6,2,2,2,2,3,5,4,3,7,7,4,7,4,3,2,4,3,4,1,2,3,3,4,4,4,5,4,3,3,4,4,5,4,3,3,2,2,5,2,2,1,4,5,3,2,2,3,7,2,1,1,3,4,5,4,1,4,6,3,6,2,2,3,0,7,6,0,3,5,5,5,2,3,5,2,2,2,5,3,2,4,1,5,7,5,4,4,5,2,6,4,3,1
"54",NA,0,3,3,5,3,8,2,5,5,3,2,4,6,3,4,4,3,7,1,1,4,3,4,2,3,5,6,2,3,5,5,2,2,4,4,2,2,1,3,4,6,3,4,6,3,3,6,3,5,4,3,1,1,4,4,4,2,4,1,4,2,6,1,7,7,6,5,3,3,5,5,3,1,2,2,2,3,2,2,4,2,5,1,1,1,1,3,8,2,5,4,5,4,1,1,4,7,3,3,2
"55",NA,4,2,0,3,1,4,0,2,5,7,4,3,3,2,4,0,2,3,3,2,4,5,1,2,7,3,4,3,4,2,2,4,5,3,4,3,2,2,4,3,3,2,2,3,5,6,2,5,4,3,6,8,4,1,5,3,5,1,4,9,5,4,1,3,7,2,3,4,4,3,2,5,2,1,3,2,5,5,4,1,11,6,3,4,3,3,4,5,6,3,4,5,10,3,3,3,3,2,1,3
"56",NA,6,3,1,1,4,3,4,5,6,2,1,4,2,3,2,1,5,3,3,3,5,3,2,4,5,2,6,1,3,2,2,4,6,3,5,4,1,3,1,2,3,2,4,4,4,4,3,2,1,4,2,2,1,2,3,3,4,2,4,6,2,3,2,5,2,2,2,0,4,3,4,1,2,0,1,3,3,4,7,2,6,3,3,3,4,3,2,3,6,2,7,3,4,1,2,4,5,1,4,6
"57",NA,5,5,1,5,2,2,3,5,4,0,4,4,4,1,2,2,2,3,3,2,4,2,5,3,2,5,6,2,5,2,5,3,6,4,3,3,4,5,3,1,3,3,2,3,2,5,3,5,4,4,5,2,4,4,4,2,4,4,0,3,4,3,1,5,7,0,4,4,5,2,2,3,1,1,2,4,6,2,2,4,4,7,3,2,2,5,1,2,3,4,3,1,4,1,0,3,2,2,3,3
"58",NA,5,2,2,4,4,3,4,1,3,5,2,1,4,1,3,2,3,4,2,5,2,3,8,6,3,2,2,2,4,5,5,4,3,1,1,2,5,5,3,5,4,2,4,1,1,2,2,1,2,7,7,4,0,6,4,4,1,2,8,3,4,3,3,8,4,5,6,3,5,2,5,3,3,4,1,1,3,1,1,2,2,7,3,3,0,0,3,3,4,3,6,1,5,2,4,2,2,7,2,4
"59",NA,4,1,4,2,0,3,3,4,3,2,3,2,2,3,1,4,7,1,1,5,4,2,4,3,4,5,5,1,1,7,5,1,6,0,2,2,1,2,1,4,1,3,1,1,2,1,3,4,5,2,5,2,3,2,6,2,3,5,4,3,3,6,4,7,3,3,4,0,6,2,5,8,2,0,1,3,5,4,5,3,3,4,0,2,0,1,2,4,5,3,6,3,3,2,2,5,5,0,1,3
"60",NA,8,4,2,5,2,4,1,3,1,3,4,4,2,3,2,3,9,1,1,5,3,2,2,2,2,3,5,2,4,3,2,0,4,1,4,2,5,4,1,3,3,2,7,1,1,2,1,5,2,2,4,3,1,4,6,5,2,5,2,2,1,1,1,6,3,3,4,2,1,1,3,4,5,2,3,4,3,6,3,3,4,4,2,3,1,4,2,4,3,1,3,3,3,1,2,6,3,1,2,4
"61",NA,4,3,2,4,2,2,4,1,3,4,3,2,2,4,2,1,3,5,3,5,5,2,5,1,4,6,0,3,5,2,2,1,1,3,4,5,3,3,4,3,2,3,3,1,2,3,1,4,2,4,4,3,1,3,2,2,2,4,1,5,7,3,3,4,4,3,3,2,5,3,4,5,3,3,3,1,6,3,5,2,2,4,2,2,4,4,2,2,1,5,2,1,4,3,1,5,4,1,2,6
"62",NA,4,3,4,4,3,2,1,4,1,4,1,4,4,4,3,0,2,4,2,3,3,5,3,4,3,7,3,0,4,2,4,3,3,5,5,5,3,5,1,2,5,2,3,4,4,1,2,5,6,2,5,3,3,7,3,1,2,3,4,1,4,3,2,4,4,2,3,2,0,2,1,2,2,4,2,3,6,2,4,5,4,2,3,3,4,2,2,4,1,2,3,3,3,4,3,4,5,1,2,2
"63",NA,5,5,3,2,6,1,0,3,2,3,4,2,2,1,1,4,2,5,2,3,3,8,5,3,2,4,4,2,1,1,5,1,3,1,8,2,4,5,3,3,4,2,3,1,6,2,3,3,2,1,10,4,2,1,2,5,4,4,2,4,2,3,2,3,6,1,3,0,3,2,1,5,2,1,1,4,3,2,5,0,4,7,2,2,3,2,4,4,7,2,1,0,5,3,2,3,1,2,2,4
"64",NA,5,1,3,3,3,2,4,2,3,3,5,2,7,1,5,2,5,9,2,2,4,5,4,3,3,5,2,6,4,2,5,4,5,4,5,2,2,5,3,1,3,2,3,1,3,5,3,3,5,1,4,5,1,1,2,1,4,6,5,1,2,3,3,3,3,1,5,3,1,0,4,4,0,1,3,2,4,0,4,4,3,7,4,4,4,2,4,4,1,4,2,1,4,0,4,4,4,3,3,3
"65",NA,3,4,4,2,3,5,0,2,4,4,5,4,7,6,2,1,3,1,4,2,3,9,1,4,4,3,1,1,3,4,0,1,3,2,5,5,3,4,1,0,2,4,1,2,3,1,2,3,7,3,2,3,4,5,2,4,1,3,4,0,3,3,0,3,5,3,4,2,5,2,7,2,4,2,3,2,2,1,0,3,2,3,0,3,3,2,2,2,3,5,1,3,4,1,2,3,1,4,4,1
"66",NA,4,1,5,3,4,1,4,1,1,0,2,3,4,2,5,2,1,2,2,4,3,4,4,3,3,4,1,4,1,2,3,2,1,4,1,5,2,5,2,4,2,5,1,4,2,4,1,2,4,2,0,3,2,1,4,1,2,2,3,2,2,1,1,1,3,1,3,3,4,1,4,1,1,3,4,2,4,0,0,2,4,3,3,1,3,6,1,6,3,2,3,4,2,2,2,2,4,3,2,3
"67",NA,3,8,1,3,4,3,2,6,2,0,0,1,3,0,4,4,3,1,2,3,1,3,3,5,2,2,0,0,4,1,4,3,0,3,4,1,3,4,3,3,3,5,1,4,1,5,4,2,1,3,3,3,3,3,4,2,2,3,5,2,2,2,5,3,1,5,2,2,3,5,5,4,0,1,1,1,0,2,1,2,4,1,3,2,4,3,5,3,2,2,3,2,0,2,0,1,3,2,2,3
"68",NA,2,1,4,5,3,1,3,1,1,0,3,2,2,1,1,3,0,0,1,0,4,3,1,4,1,6,0,3,2,0,2,0,1,2,5,4,2,3,3,0,2,2,3,2,0,3,1,6,4,5,2,2,3,4,3,2,3,2,4,3,1,3,3,1,3,3,4,1,1,0,3,1,0,3,3,3,1,4,4,0,3,4,2,2,1,0,3,3,1,4,1,1,1,1,5,1,1,2,3,1
"69",NA,2,2,1,3,0,1,2,1,1,2,1,2,2,5,2,2,0,0,4,3,3,1,3,1,1,2,0,1,2,0,0,2,2,1,1,0,1,2,1,0,1,1,4,2,1,1,1,2,2,2,3,2,2,1,2,3,1,2,1,3,1,0,1,3,2,2,4,2,1,1,3,1,2,2,0,1,2,1,4,1,0,1,0,3,2,3,0,2,1,1,3,0,3,2,1,3,1,3,2,1
"70",NA,3,1,3,1,0,3,1,3,0,0,1,3,1,3,5,2,2,3,0,3,3,2,2,2,0,2,0,4,3,4,0,1,3,0,3,0,2,3,2,4,1,1,1,3,2,1,1,1,3,2,3,1,4,3,1,0,1,4,0,1,5,1,2,1,0,2,1,2,2,2,2,3,3,2,2,2,2,4,1,2,1,2,0,3,6,3,1,3,3,1,1,1,2,2,4,1,1,1,2,1
"71",NA,1,0,2,1,0,3,5,2,2,0,3,0,1,1,2,1,0,2,1,1,2,3,3,2,3,4,5,1,1,1,2,3,1,0,1,5,2,1,5,1,1,2,2,1,2,4,2,5,3,0,1,1,1,0,2,1,2,2,1,0,4,3,3,0,2,1,3,3,2,1,0,2,1,2,6,2,1,2,3,1,1,4,5,4,1,1,1,2,2,1,1,0,2,1,1,4,3,1,2,3
"72",NA,0,1,1,2,1,1,1,2,0,1,2,2,0,1,4,1,1,2,1,1,1,1,3,0,0,3,2,1,0,1,2,1,1,3,2,2,1,2,0,3,2,4,1,1,2,3,4,2,1,1,0,0,0,0,3,2,0,1,2,2,1,1,2,1,3,0,3,1,1,2,2,1,1,1,0,2,4,1,2,1,2,0,1,0,1,4,2,1,1,1,2,0,0,5,2,3,1,0,3,1
"73",NA,2,4,0,1,0,1,3,2,0,0,1,2,0,1,0,2,1,1,1,0,2,1,3,1,2,2,1,1,0,1,1,0,1,3,2,2,4,2,0,0,0,0,3,2,2,0,1,2,1,1,2,2,0,1,1,1,2,0,4,0,0,1,0,2,4,2,0,1,3,1,0,4,3,0,3,2,2,2,0,1,1,1,0,3,0,1,0,2,1,1,0,4,1,0,1,3,0,0,1,0
"74",NA,1,1,1,1,1,2,1,1,1,0,1,1,3,0,1,2,5,0,1,0,0,0,1,0,1,0,3,0,1,1,1,2,1,2,2,2,0,1,1,0,1,0,3,0,3,2,0,1,4,2,0,1,2,1,0,0,1,1,2,1,0,4,0,0,1,1,2,1,2,3,1,0,1,5,0,1,2,1,1,1,4,2,1,0,1,0,0,0,5,0,0,2,3,1,1,3,1,1,3,0
"75",NA,1,2,1,1,0,0,0,1,1,1,2,1,0,0,0,1,2,0,2,1,0,4,2,1,0,0,2,1,0,3,2,1,2,2,1,0,2,0,0,0,0,0,2,1,0,4,2,0,0,2,0,0,0,2,0,0,2,0,2,1,2,0,1,0,1,1,1,2,1,2,1,1,0,1,1,0,1,3,1,4,1,2,3,1,1,3,1,3,1,2,0,2,1,1,1,0,0,1,2,0
"76",NA,0,0,1,1,2,0,0,2,2,2,1,2,0,1,5,1,1,2,1,0,0,0,2,4,0,4,1,1,1,3,0,2,1,1,0,2,1,3,2,0,1,0,2,0,1,3,1,2,1,1,2,0,0,0,0,0,1,0,2,3,1,3,2,1,0,1,2,3,0,0,4,2,0,2,1,2,0,0,0,1,1,1,1,3,1,0,4,1,0,2,1,1,0,1,1,0,1,0,5,1
"77",NA,0,2,0,2,2,0,2,0,2,2,2,1,1,1,4,1,0,1,1,1,0,1,2,0,0,0,2,0,0,2,2,0,0,0,1,3,1,1,0,0,1,1,2,3,3,1,1,1,2,1,3,0,0,0,0,2,0,1,0,1,0,0,0,1,2,1,2,3,0,1,4,1,2,1,2,1,1,0,2,0,2,0,1,2,0,0,0,0,1,0,1,0,1,1,0,0,1,1,2,0
"78",NA,0,0,1,1,1,0,1,0,0,0,0,2,2,2,0,3,2,0,1,3,0,0,1,1,0,1,0,1,3,1,0,0,0,1,1,1,1,0,1,1,3,0,2,1,1,3,1,0,1,1,0,1,0,0,1,0,2,1,3,2,1,0,1,1,0,2,2,2,1,3,1,0,0,0,0,1,0,1,0,0,0,1,3,0,0,0,0,2,1,1,1,1,1,2,0,2,3,1,0,1
"79",NA,3,0,0,1,1,0,0,0,2,2,1,0,1,2,1,1,1,1,0,0,2,2,2,0,0,1,1,1,2,0,0,2,1,0,1,1,2,1,1,1,0,0,4,0,1,3,2,1,1,0,0,1,0,0,0,0,1,3,4,2,3,4,0,1,1,0,0,2,1,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,4,1,2,1,0,2,0,1,0,0,2,0,1,2,0,2
"80",NA,1,1,1,1,0,1,2,1,1,3,2,0,0,3,0,1,0,1,2,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,3,0,1,0,0,1,1,0,0,0,3,0,1,3,0,1,1,0,0,0,2,0,2,3,0,2,1,1,2,1,0,0,1,2,0,0,1,2,1,1,0,0,1,0,0,1,2,0,2,1,1,1,0,1,3,1,0,0,4,0,0,0,0,0,0
"81",NA,0,2,1,0,0,1,0,1,0,2,4,1,1,0,0,0,0,0,1,1,0,1,0,1,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,1,1,1,0,0,2,1,1,0,1,0,0,1,0,0,1,1,2,1,1,0,1,1,1,2,3,1,0,1,0,2,2,2,1,0,2,1,0,2,1,0,0,3,1,1,2,0,2,1,0,2,1,0
"82",NA,1,0,2,3,1,1,0,1,0,1,1,0,0,2,0,0,0,2,2,1,0,1,0,0,1,2,1,0,0,1,1,1,1,0,0,1,1,2,3,0,0,1,3,0,0,2,2,0,1,0,3,0,1,0,0,1,1,0,0,0,2,2,1,0,2,0,2,1,0,2,0,1,0,0,2,0,0,0,2,1,0,0,1,0,1,1,1,2,0,0,0,1,1,0,3,1,1,0,2,1
"83",NA,0,2,2,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,3,2,0,2,0,0,0,0,2,1,3,1,2,2,1,0,0,2,0,1,1,0,1,0,1,0,1,1,0,0,2,0,0,0,1,0,2,2,0,0,1,0,0,1,0,2,0,1,1,0,2,2,0,1,0,2,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,2,2,2,0,1,1,0,0,1
"84",NA,0,0,1,1,0,0,0,0,0,1,1,1,0,1,2,0,0,1,3,1,0,0,1,1,0,1,1,0,2,0,0,0,1,1,0,0,1,2,1,0,1,2,1,0,1,2,0,0,0,0,2,1,0,2,1,2,0,0,0,2,3,0,1,0,1,1,1,4,0,0,1,0,2,2,2,0,0,1,2,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,2,1,0,3,1,0
"85",NA,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,3,0,1,0,0,0,1,1,0,0,1,1,0,0,2,0,0,1,1,0,1,0,1,0,0,4,0,0,1,1,2,0,2,2,0,0,0,2,2,0,0,1,0,1,1,0,2,0,1,0,0,0,1,0,0,0,2,1,1,0,1,0,1,0,0
"86",NA,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,1,0,0,3,0,1,0,1,1,0,0,0,0,2,0,0,1,2,2,1,0,2,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,2,3,1,1,2,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0
"87",NA,2,1,1,2,0,1,0,0,1,0,0,1,0,0,1,1,3,0,1,0,0,1,1,1,0,3,0,0,1,0,0,1,1,1,0,4,1,0,2,0,2,1,1,1,2,0,0,3,0,1,1,1,1,0,1,2,0,0,1,0,1,1,0,0,0,4,3,0,1,0,0,3,0,1,0,0,0,0,1,1,0,1,0,1,1,2,3,0,1,1,1,0,1,0,1,0,1,0,0,1
"88",NA,0,0,0,1,1,0,2,2,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,2,1,0,0,1,3,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,2,0,0,2,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,1,2,2,0,0
"89",NA,0,1,1,1,1,0,1,2,1,0,1,2,1,3,1,1,0,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,2,3,0,1,1,0,0,1,2,0,0,3,0,0,3,0,0,1,0,0,0,1,1,0,2,1,1,0,2,0,0,2,1,0,1,0,0,1,0,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,1,2,0,0,1,0
"90",NA,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2,0,0,0,2,0,0,1,1,1,0,0,2,1,1,0,1,2,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,2,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,2,1
"91",NA,0,0,1,0,1,1,2,0,1,0,0,0,1,0,0,3,0,3,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,1,0,1,3,2,1,0,0,2,0,0,0,1,1,1,0,0,2,2,0,0,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1
"92",NA,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,2,0,1,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,2,1,1,1,0,2,1,0,0,1,1,0,2,2,1,0,0
"93",NA,0,1,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,2,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,3,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,2,0,1
"94",NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,1,2,2,1,0,0,0,0,1,1,2,0,0,1,0,0,0,0,1,0,2,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1
"95",NA,0,0,2,1,1,1,0,1,0,0,1,0,0,2,1,0,2,1,1,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,1,2,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,2,1,1,0,0,3,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,1,3,1,0,0,0,1,1
"96",NA,2,1,1,0,0,1,1,1,0,2,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,2,1,0,1,1,1,0,0,0,0,1,1,1,0,2,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,1,1,0,1,2,0,0,1,0,2,3,1,2,0,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,2,0,1
"97",NA,0,0,0,0,0,0,0,1,1,1,2,1,0,1,0,2,0,1,2,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,0,0,1,1,1,2,0,1,0,0,0,2,0,1,1,0,1,2,0,1,2,1,0,3,2,0,0,0
"98",NA,0,0,0,1,2,0,0,3,0,0,3,0,0,2,0,0,2,0,1,0,0,0,1,3,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,2,0,1,2,0,0,3,0,0,1,1,1,0,1,1,2,0,0,0,1,0,1,2,1
"99",NA,0,0,2,0,0,0,1,0,0,2,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0
"100",NA,1,0,3,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,1,1,0,1,0,2,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"101",NA,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,1,1,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0
"102",NA,2,1,2,1,1,0,0,0,2,0,2,0,0,2,1,0,1,0,0,0,1,0,1,1,0,1,2,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,1,0,2,2,0,2,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0
"103",NA,0,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,1,1,2,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,2,0,0,1,2,3,0,1,0,0,0,0,0,3,1,0
"104",NA,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,3,1,0,0,1,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
