"","NA.","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)"
"48",NA,13,45,65,57,29,39,28,22,41,22,48,44,30,23,53,24,33,19,25,12,17,16,36,39,50,37,46,31,18,28,17,33,18,40,29,11,56,27,38,18,21,21,17,18,17,23,15,12,24,54,34,37,27,17,13,45,31,39,31,28,25,32,14,27,16,20,11,19,19,11,32,22,19,17,22,18,35,39,19,9,15,41,52,27,8,23,11,18,20,16,20,13,13,41,20,15,39,17,22,22
"49",NA,8,52,59,59,24,40,25,16,46,23,53,46,26,11,41,17,22,18,23,12,16,15,35,45,55,36,43,22,17,31,12,42,16,40,33,10,50,24,40,16,24,16,18,19,17,27,10,14,19,52,35,39,28,19,17,37,31,44,29,17,35,32,13,28,18,15,15,19,12,6,41,23,20,9,21,19,30,39,16,13,15,30,48,32,14,13,15,11,15,14,15,14,18,43,15,20,34,20,34,18
"50",NA,14,60,55,56,25,48,20,14,47,12,53,44,21,15,41,21,25,17,18,9,14,11,31,43,60,38,41,19,16,27,11,37,11,47,27,12,55,19,46,11,26,20,17,16,15,27,11,12,12,54,34,46,17,13,13,34,30,43,34,19,26,17,20,27,12,19,10,20,10,11,33,17,21,9,22,21,35,27,16,13,11,20,49,25,14,16,12,15,21,10,16,11,11,46,16,13,33,15,28,14
"51",NA,10,53,57,61,29,49,28,17,49,24,52,34,27,15,40,21,27,15,18,11,14,13,20,44,61,39,42,22,21,23,18,38,13,42,27,12,52,22,32,14,32,13,17,17,9,20,13,8,13,55,23,36,12,17,19,25,25,50,27,20,26,22,11,20,16,18,13,19,16,14,34,11,20,14,19,15,28,28,23,9,12,23,60,21,16,13,9,15,19,14,16,17,13,42,16,17,36,15,23,14
"52",NA,13,55,57,64,30,39,33,19,39,18,55,36,24,17,33,15,24,17,26,16,16,9,27,42,57,34,39,13,16,26,15,40,20,30,26,15,57,19,53,18,29,25,20,17,12,25,15,11,16,51,30,42,22,18,18,30,28,44,29,25,27,19,15,26,18,24,15,20,15,11,36,20,27,13,20,18,33,28,16,15,15,25,58,22,15,13,10,16,18,17,18,10,18,36,19,25,37,26,24,16
"53",NA,18,56,58,63,37,44,25,20,53,22,64,39,23,16,40,26,34,14,24,10,16,13,30,45,64,37,46,21,15,23,16,39,12,39,25,12,58,16,39,13,29,17,14,19,17,29,17,19,20,52,24,40,19,21,10,30,24,48,31,22,32,25,17,23,17,27,12,20,19,13,37,17,26,18,21,19,31,24,19,13,12,31,52,25,15,18,15,18,18,18,19,16,20,42,17,19,31,22,28,18
"54",NA,16,62,62,62,38,47,28,25,47,16,59,50,30,14,39,25,29,14,22,8,17,21,42,45,58,44,43,24,16,31,21,42,19,35,28,8,62,23,44,12,25,20,9,19,20,31,18,10,24,60,32,38,26,13,12,37,29,42,27,20,34,32,13,31,12,33,19,20,17,15,37,27,24,18,21,17,30,28,18,16,17,29,55,25,12,25,15,17,22,18,13,18,19,47,20,12,30,20,32,15
"55",NA,17,62,64,66,34,52,36,19,49,15,55,47,25,14,37,20,30,18,20,14,20,14,38,46,68,44,46,18,18,25,15,49,13,40,32,9,54,28,44,18,33,20,17,17,18,25,13,14,23,67,39,44,20,22,17,40,33,51,32,20,33,30,12,28,17,29,18,24,16,9,34,15,19,15,23,20,36,29,16,12,14,27,55,27,13,17,10,16,14,13,17,15,18,54,23,18,38,18,32,15
"56",NA,12,57,68,66,24,49,27,18,50,25,56,45,21,18,48,27,25,22,27,10,15,13,39,48,68,43,45,16,21,27,16,52,7,37,25,17,48,22,47,17,34,17,15,7,13,22,11,11,20,51,38,44,12,16,16,43,31,51,29,23,37,37,15,19,18,26,15,18,14,9,38,21,20,15,29,14,32,33,14,12,13,22,63,26,13,12,13,13,9,12,17,12,12,46,19,19,40,23,19,20
"57",NA,16,55,73,64,19,48,28,13,49,21,61,44,16,20,48,17,23,18,23,13,19,12,33,48,59,33,46,13,14,28,14,43,15,36,22,14,66,22,45,12,30,18,19,15,14,24,14,16,18,62,30,50,25,15,13,30,37,50,25,20,33,25,13,17,18,25,17,19,9,11,39,24,20,19,14,17,31,25,19,10,13,28,59,28,12,13,11,14,19,17,23,9,15,46,18,13,30,24,22,18
"58",NA,12,55,58,61,21,46,26,18,39,23,48,44,21,17,34,21,25,9,19,12,17,16,36,49,63,36,48,23,10,24,13,36,13,37,21,15,57,20,39,14,22,19,16,17,14,25,12,14,19,57,34,40,24,15,12,28,30,45,21,20,30,29,13,19,14,24,18,18,13,13,34,19,16,16,20,11,28,23,15,13,16,27,63,33,11,16,9,17,26,13,13,20,13,44,20,16,30,11,28,20
"59",NA,11,50,53,49,31,45,24,20,41,25,55,36,19,24,38,25,26,13,26,10,17,10,38,34,51,41,36,17,18,22,21,37,17,38,24,14,55,22,41,14,29,15,16,17,17,21,17,13,21,51,27,34,30,14,10,37,30,39,29,22,31,25,19,23,17,23,14,22,11,15,41,17,20,17,21,13,29,27,18,12,20,28,53,26,17,15,10,20,18,8,19,20,14,51,14,20,37,21,25,15
"60",NA,14,54,49,44,24,38,26,21,42,36,45,30,24,16,37,18,34,21,27,12,15,13,34,41,51,42,37,24,15,25,23,40,15,35,34,13,46,27,43,18,25,13,18,15,12,39,14,12,26,55,25,44,27,14,11,36,38,45,27,19,33,21,15,26,22,28,10,15,21,12,31,17,22,17,25,14,32,28,11,15,18,30,45,29,18,13,6,17,20,14,15,14,12,38,17,23,31,16,31,12
"61",NA,11,44,52,52,34,39,21,15,36,20,45,34,24,13,34,13,23,18,20,12,9,5,27,40,40,32,39,28,13,26,19,29,18,38,28,12,41,27,40,20,24,21,14,22,16,23,14,13,25,41,31,38,29,20,18,25,33,42,28,18,26,31,7,27,16,25,11,17,14,11,31,18,22,12,17,14,27,32,22,9,13,29,44,18,12,19,9,14,14,18,13,14,17,43,16,19,28,18,22,18
"62",NA,18,36,41,39,23,25,30,18,39,20,38,32,22,12,29,16,26,22,16,10,12,9,25,38,43,32,33,18,20,25,15,33,18,30,20,10,29,14,28,12,20,12,16,19,16,22,13,12,20,43,19,26,17,15,16,28,25,33,24,18,26,30,14,22,12,22,9,16,15,9,24,15,23,14,21,13,29,27,16,14,13,29,41,30,13,17,14,23,19,13,20,11,13,28,17,21,30,19,23,13
"63",NA,12,33,41,45,25,37,19,16,35,18,25,40,13,12,31,19,20,13,17,15,12,12,19,27,34,30,35,13,12,20,12,31,13,36,14,7,34,22,25,11,19,8,14,15,14,17,8,13,16,42,26,27,20,18,12,31,21,31,22,22,31,23,15,19,15,18,9,19,13,16,26,12,21,11,22,11,24,25,16,8,12,22,36,22,11,13,13,22,17,20,9,13,11,28,19,16,23,13,18,19
"64",NA,11,35,30,35,20,28,18,7,28,13,29,30,19,15,31,14,24,11,15,8,14,12,19,32,28,19,25,18,12,18,16,26,9,24,15,8,41,23,36,9,19,12,11,12,9,17,7,14,12,33,21,23,18,13,10,18,17,27,17,13,17,23,8,18,15,20,10,17,9,8,29,16,16,14,16,9,27,21,15,10,10,15,29,16,11,13,9,12,10,8,18,6,6,33,11,13,21,12,15,9
"65",NA,9,30,26,27,15,19,16,13,22,16,27,25,14,20,25,14,12,13,15,7,11,15,13,19,35,21,22,11,10,12,12,20,13,17,16,9,29,18,25,15,15,10,12,9,10,11,14,14,9,21,20,25,8,11,10,22,16,23,11,15,15,22,13,17,11,19,13,14,12,8,18,17,14,10,10,12,14,21,8,9,7,17,16,18,9,17,6,13,9,16,16,8,14,16,12,13,18,18,19,17
"66",NA,8,24,26,23,16,23,17,10,20,14,25,22,16,7,16,16,13,9,16,9,6,4,17,21,27,21,22,13,10,12,9,24,7,18,12,9,32,14,16,5,23,15,13,10,11,16,6,11,16,28,16,22,17,5,14,18,16,21,17,12,14,17,14,14,12,12,7,14,9,9,14,17,18,12,11,9,13,13,8,12,7,12,20,11,15,15,9,14,12,8,14,9,7,19,17,16,23,7,23,12
"67",NA,13,26,25,30,9,21,13,16,19,10,24,22,10,9,21,10,12,12,20,9,8,6,14,17,25,25,14,18,7,15,8,20,11,18,15,10,19,8,21,9,19,9,7,6,4,12,10,5,16,28,16,24,13,12,13,12,13,20,16,10,13,15,10,11,12,17,5,12,8,11,17,9,11,10,8,13,17,13,5,12,5,21,22,16,7,10,9,8,8,7,7,12,6,24,10,8,18,12,15,8
"68",NA,9,25,19,20,14,26,14,6,15,12,15,19,11,11,20,15,14,12,9,4,8,6,17,21,28,12,14,10,12,15,8,21,8,22,11,6,19,10,16,14,14,7,10,10,11,9,6,4,13,23,15,13,12,10,5,15,14,16,12,15,15,17,9,9,9,9,6,9,10,7,11,9,11,7,11,8,13,16,8,5,5,7,18,14,8,6,5,7,13,7,5,10,11,19,7,9,15,9,9,11
"69",NA,5,25,17,20,11,13,11,10,14,11,21,16,13,11,10,10,14,6,8,4,4,5,14,15,22,20,16,5,7,14,7,15,12,11,7,5,16,11,14,11,15,5,6,9,7,11,10,5,12,22,7,21,13,5,6,14,6,13,11,10,16,13,8,8,6,12,8,9,6,7,12,8,7,9,8,11,14,7,15,5,5,10,14,11,9,7,4,7,16,8,4,6,7,15,8,9,11,6,10,12
"70",NA,4,15,16,13,14,10,8,5,11,11,11,13,6,5,10,13,11,6,6,6,9,8,12,11,12,11,10,11,3,8,6,11,7,12,13,10,14,6,16,4,11,5,4,6,9,12,2,6,11,18,15,14,8,17,7,14,10,14,12,8,13,15,6,12,9,9,8,7,6,9,13,3,5,7,8,7,13,11,7,7,3,12,17,11,8,6,4,10,9,5,8,9,9,12,8,9,9,7,7,6
"71",NA,6,15,19,17,8,11,11,9,11,5,17,17,2,10,6,6,11,2,5,3,7,4,11,8,17,11,9,6,7,6,5,10,7,9,8,9,13,5,16,5,10,9,9,7,4,10,10,6,6,15,7,11,10,3,11,10,9,13,10,7,12,5,5,10,5,10,5,7,5,3,5,6,5,11,5,5,9,12,4,2,8,7,14,8,5,7,3,4,3,5,4,6,6,15,6,7,11,6,11,9
"72",NA,2,12,9,15,4,9,9,7,6,2,20,11,7,9,14,2,11,5,6,4,4,8,6,11,13,14,9,6,4,9,6,13,2,11,6,7,16,5,6,5,8,8,3,10,4,14,6,3,5,15,5,11,3,5,6,18,11,12,7,4,7,5,4,9,9,10,6,11,3,8,5,6,10,1,8,5,13,4,6,6,5,6,11,10,2,4,11,8,4,6,4,5,4,10,8,8,7,6,9,5
"73",NA,6,12,6,18,9,14,8,2,12,6,11,13,8,5,4,10,6,5,3,4,5,6,7,2,8,5,6,5,5,8,4,5,7,5,4,3,14,4,8,6,5,7,5,5,1,7,7,5,3,10,12,15,7,5,4,9,5,5,9,6,7,10,5,7,4,3,8,10,7,4,7,6,7,3,5,1,7,11,3,2,4,9,16,9,5,5,8,5,8,4,9,6,6,10,7,7,8,6,10,7
"74",NA,2,11,15,10,5,10,10,6,10,4,16,8,3,6,9,3,5,3,5,4,2,5,12,5,10,5,7,6,2,8,10,10,7,11,7,2,12,1,6,7,11,9,8,4,5,9,4,4,5,7,8,11,3,5,1,9,5,9,12,8,7,10,4,7,4,4,2,10,4,2,9,5,5,6,6,6,9,10,6,3,6,9,8,6,5,5,3,3,4,5,6,10,3,14,7,6,8,10,10,7
"75",NA,3,10,16,17,3,12,9,3,9,5,8,8,7,5,10,8,6,2,8,2,7,1,9,8,8,9,8,5,3,4,7,8,3,9,6,3,14,3,8,2,11,5,1,5,3,4,4,3,5,6,6,4,4,10,1,4,8,9,7,8,9,8,3,3,5,3,6,7,2,4,8,12,4,6,7,2,3,8,2,4,0,5,8,7,5,6,1,4,1,8,4,3,2,7,2,1,9,5,6,4
"76",NA,2,7,6,7,6,9,9,5,8,10,17,7,4,1,4,6,7,2,8,3,4,4,5,9,15,7,10,2,4,3,4,8,3,7,10,7,12,5,7,5,5,6,2,3,4,3,6,5,2,15,4,4,5,3,4,8,3,8,7,2,5,8,3,6,5,6,4,2,3,4,6,4,5,5,2,4,6,6,7,4,8,8,10,2,2,3,8,2,6,6,9,7,4,6,4,4,7,4,8,4
"77",NA,1,8,9,14,5,5,5,5,11,10,6,5,5,10,8,2,2,4,3,1,2,1,5,6,8,4,6,5,9,4,3,10,1,12,7,2,9,4,7,8,3,5,6,5,4,4,3,2,3,10,9,3,3,4,3,8,5,4,6,5,8,4,2,4,3,4,5,5,3,2,10,4,3,4,1,3,8,5,2,3,2,5,7,5,5,5,2,7,4,2,1,1,9,11,2,3,9,2,5,4
"78",NA,2,10,10,8,8,10,3,4,7,6,6,9,2,5,6,1,5,6,3,4,3,1,6,3,4,6,7,3,4,3,3,10,1,5,5,4,8,6,5,0,6,9,1,2,4,10,5,5,2,4,7,8,3,3,3,4,5,5,4,4,6,1,2,10,3,5,2,5,4,2,7,2,4,2,5,3,5,8,1,2,3,3,9,6,4,3,3,4,3,3,1,3,2,7,10,1,7,1,11,2
"79",NA,2,8,12,5,4,7,6,8,9,6,11,5,6,5,7,3,1,3,6,2,9,0,5,6,12,5,7,4,5,4,5,6,3,9,4,3,12,6,6,3,1,2,1,3,4,3,2,4,4,6,8,7,4,1,2,6,1,6,4,7,4,3,1,5,1,7,3,6,1,3,4,2,4,0,3,4,2,7,1,1,4,4,7,3,3,3,2,5,2,3,3,2,2,7,6,3,3,0,3,2
"80",NA,4,12,14,7,3,4,2,5,8,2,13,3,4,4,1,5,3,3,7,2,2,3,5,1,9,5,3,2,2,5,4,6,4,5,4,3,10,1,5,4,8,3,3,5,4,4,3,8,4,7,3,7,4,2,2,3,4,2,3,4,4,7,6,5,3,5,1,3,2,1,3,2,4,4,2,1,2,8,4,2,2,4,10,8,4,1,4,3,2,5,5,4,5,7,3,1,4,3,4,2
"81",NA,4,8,10,8,7,6,5,5,3,9,8,9,2,1,2,2,5,4,3,3,4,5,5,4,7,3,6,3,3,1,1,3,4,3,5,0,7,1,7,0,1,2,2,6,2,3,4,2,2,4,3,5,6,3,1,1,2,4,3,4,5,5,3,3,1,7,2,7,2,3,3,4,1,2,3,1,4,5,2,1,4,5,2,2,2,2,2,5,2,4,4,4,5,4,4,1,5,1,7,2
"82",NA,3,7,7,7,8,5,2,2,5,5,7,3,4,2,4,3,4,1,4,3,3,3,3,4,1,5,2,3,2,3,3,5,3,4,6,4,7,2,5,2,5,4,2,1,5,4,2,1,4,6,5,4,3,5,2,8,5,4,4,7,3,6,6,5,0,3,2,4,1,5,5,4,4,2,3,3,1,6,5,3,2,4,11,7,2,1,3,3,2,4,2,3,4,7,1,2,9,2,4,3
"83",NA,1,5,5,5,4,4,3,3,8,3,6,4,3,2,4,3,3,2,2,5,4,2,3,4,6,5,6,1,0,5,3,5,3,9,3,3,5,2,8,2,3,0,2,5,3,4,2,4,1,1,2,5,4,4,4,6,7,4,2,2,6,4,3,3,7,1,2,3,2,2,2,3,4,1,1,3,1,5,2,2,2,2,4,4,1,2,5,4,6,2,3,1,2,4,4,4,5,3,6,3
"84",NA,5,5,2,5,2,7,3,2,4,2,5,5,1,4,4,2,2,6,2,4,4,2,4,8,4,4,7,2,1,1,3,5,5,3,7,1,3,1,4,2,4,2,0,2,1,4,1,2,4,10,7,6,3,2,3,4,4,5,2,1,6,1,3,3,2,6,2,2,5,3,3,1,4,3,2,1,2,4,2,2,4,3,6,3,2,2,2,5,5,1,3,4,2,8,0,2,2,3,6,2
"85",NA,1,5,4,3,1,6,3,3,6,4,7,7,4,2,5,2,6,3,2,2,4,1,4,2,5,6,4,3,4,4,1,4,1,8,5,0,8,3,4,3,3,1,2,1,5,3,3,1,3,7,6,4,3,0,5,2,6,7,1,4,3,5,5,2,4,4,2,6,5,6,3,4,3,2,0,0,5,5,3,3,1,3,5,7,3,3,4,2,2,5,2,1,2,7,1,3,1,2,5,1
"86",NA,4,3,5,6,4,2,4,2,5,3,5,5,5,2,5,2,3,2,4,2,0,2,1,4,3,6,0,5,1,1,1,4,3,4,5,2,5,4,5,2,4,4,3,4,2,5,3,2,1,8,3,3,3,2,3,5,3,1,3,3,3,2,4,5,2,1,4,6,2,1,3,2,0,1,1,0,3,3,3,2,0,4,6,4,2,3,0,4,1,3,6,2,2,8,3,3,5,0,5,1
"87",NA,2,5,10,2,3,5,5,1,3,1,3,5,1,1,2,3,3,0,2,6,2,1,4,3,4,3,1,4,2,2,2,3,2,1,7,0,8,2,2,2,3,4,2,2,3,4,3,2,3,2,0,4,3,1,2,3,5,3,3,1,3,6,2,4,2,8,3,0,1,3,3,4,1,3,3,3,2,4,3,2,1,1,7,3,3,1,2,3,2,3,4,3,1,3,5,5,5,4,4,2
"88",NA,5,4,1,2,3,1,2,1,9,3,8,4,5,1,6,3,1,4,1,2,3,2,6,6,5,4,4,5,5,3,2,8,2,3,2,2,3,3,3,1,3,1,2,1,1,4,3,4,0,3,2,2,3,4,2,5,4,3,2,5,1,5,1,0,6,3,0,2,4,3,0,6,1,3,2,1,4,3,1,3,2,4,5,1,0,2,1,1,6,3,1,0,2,3,1,2,4,5,2,1
"89",NA,3,6,4,3,3,1,4,5,4,4,2,5,2,0,3,0,3,1,2,1,2,3,5,2,5,7,1,5,5,2,0,1,0,0,1,0,5,1,2,3,2,4,3,3,2,4,1,1,2,3,4,4,2,0,3,1,2,4,8,6,5,2,2,2,2,3,1,2,3,0,1,3,2,0,4,3,3,3,2,0,0,0,3,2,3,2,3,2,2,1,2,3,3,4,2,3,5,3,2,2
"90",NA,1,4,5,8,1,5,1,3,4,5,4,4,4,5,5,3,4,4,5,1,3,4,1,0,4,2,2,1,2,4,2,1,1,4,5,3,6,3,2,1,1,2,3,4,1,1,3,1,2,5,3,4,1,2,4,1,4,1,1,2,3,4,1,3,2,6,1,2,3,3,2,0,0,2,3,1,3,2,1,1,2,4,4,3,1,2,6,3,1,2,2,3,1,2,4,1,5,1,6,2
"91",NA,1,4,5,6,2,7,4,3,5,2,5,7,2,1,2,4,3,0,0,4,2,0,3,2,5,2,8,2,1,5,0,3,1,5,3,3,2,3,5,1,1,9,2,2,0,5,2,1,2,6,3,6,3,2,0,3,3,7,1,2,3,3,4,3,1,1,0,4,2,2,3,3,4,3,2,2,4,3,0,2,1,2,3,1,2,3,3,0,0,1,3,5,3,3,2,3,1,5,1,2
"92",NA,1,5,4,5,2,3,0,2,4,4,3,5,0,2,1,5,2,2,2,2,3,0,6,0,5,7,3,6,4,1,1,4,2,2,3,3,6,4,1,2,0,4,0,3,3,0,5,0,4,4,0,3,3,2,2,3,3,4,2,1,3,2,1,3,0,2,2,4,0,1,4,3,5,3,1,0,1,4,1,3,3,2,4,5,2,1,1,2,1,2,1,1,2,4,3,1,1,1,5,2
"93",NA,3,3,2,6,2,3,2,0,6,2,1,4,3,0,4,4,4,1,3,2,4,4,4,3,3,3,4,1,1,2,1,5,0,5,5,1,3,0,4,2,7,0,2,0,1,4,1,2,3,8,5,6,2,2,2,2,0,6,3,0,9,3,0,0,5,2,1,1,1,0,5,2,1,1,3,4,2,3,2,2,2,1,3,2,1,4,0,2,2,3,1,4,1,6,0,5,3,2,4,2
"94",NA,3,5,2,3,6,3,3,2,3,4,6,3,1,2,5,7,2,3,1,2,3,3,1,5,3,3,5,1,4,3,1,5,1,5,1,2,3,5,7,0,2,4,2,0,2,1,1,2,4,4,3,5,7,2,3,0,4,4,4,0,7,0,2,3,2,3,2,1,1,3,2,2,2,1,3,3,3,8,3,1,2,5,5,4,3,2,4,2,2,0,6,1,0,3,1,1,5,2,3,1
"95",NA,3,3,5,2,1,2,1,4,1,4,5,3,1,0,1,0,3,2,4,2,2,3,2,1,7,4,1,1,4,4,2,3,3,1,5,3,2,2,4,0,2,1,1,1,5,3,2,3,0,3,6,7,1,1,3,5,3,4,4,2,2,3,4,1,3,5,4,0,2,4,4,3,1,2,2,1,6,5,2,5,1,5,1,7,0,2,3,0,2,1,1,5,1,3,1,2,4,4,3,2
"96",NA,5,4,5,5,3,1,5,2,1,2,7,4,3,2,1,1,2,2,3,1,2,0,4,2,3,2,4,4,3,3,4,3,3,3,4,2,2,5,2,1,1,0,2,4,4,2,3,1,2,2,0,2,3,1,3,2,2,3,2,3,2,3,2,2,4,1,3,1,2,4,0,4,0,4,4,2,3,2,3,0,2,3,5,0,2,3,2,2,1,3,3,3,2,3,1,3,2,1,1,1
"97",NA,3,4,3,3,3,2,0,3,4,1,6,5,3,3,4,1,1,3,3,3,3,4,2,6,4,3,1,0,1,4,3,3,2,2,0,3,2,1,4,1,2,1,4,4,3,3,0,3,2,6,3,4,3,1,4,0,3,3,1,1,3,1,0,3,3,3,1,5,0,0,0,1,1,4,9,3,2,0,2,3,1,2,5,0,1,1,2,3,1,1,2,2,1,1,1,2,4,1,4,1
"98",NA,2,2,7,3,2,3,3,0,3,2,3,2,3,5,4,1,1,1,3,2,1,0,2,2,4,7,1,2,1,2,1,4,1,4,5,3,4,2,5,1,2,7,1,0,0,3,0,0,3,2,2,5,3,1,1,3,0,3,3,0,1,8,0,1,5,3,1,4,1,2,1,3,2,1,1,3,2,1,1,1,0,4,4,2,2,2,0,2,2,3,1,1,3,1,2,3,2,0,2,3
"99",NA,2,1,4,4,1,4,2,2,4,1,5,3,4,1,1,2,6,1,2,1,0,3,7,2,3,4,2,2,1,4,4,6,2,2,3,1,4,2,2,1,3,1,2,2,1,0,1,2,4,3,2,3,4,4,0,5,7,3,2,0,4,3,3,2,1,2,1,2,1,2,1,2,3,0,0,3,4,1,1,2,1,1,4,2,1,3,5,0,2,3,1,1,3,2,2,1,1,5,1,1
"100",NA,2,5,7,4,4,5,2,1,5,1,4,4,1,2,2,1,1,2,4,0,2,3,0,4,4,5,1,3,2,0,6,0,1,2,4,1,2,1,2,3,2,1,2,1,1,4,2,1,0,6,1,3,3,0,2,5,2,2,4,3,6,0,1,4,2,6,0,3,0,0,4,2,0,3,4,1,5,3,2,0,2,2,2,1,2,4,1,0,1,0,2,4,0,2,3,4,2,2,3,2
"101",NA,0,1,6,4,6,6,3,2,3,2,0,3,0,2,1,2,1,1,1,1,3,2,2,3,3,3,3,5,2,2,0,3,1,5,2,1,3,1,5,1,1,4,2,1,1,1,2,2,2,5,3,5,3,2,3,2,3,2,5,2,2,4,1,6,3,4,4,2,0,2,1,4,2,0,0,1,1,4,1,3,0,3,1,3,2,0,2,2,0,3,0,1,0,5,2,2,1,1,1,2
"102",NA,1,2,2,4,5,2,6,2,3,1,6,4,2,2,4,1,1,2,1,4,2,1,1,2,5,8,3,2,1,0,0,6,2,5,3,1,7,1,3,3,1,2,2,2,4,3,1,1,2,5,7,3,0,2,2,2,3,0,3,2,2,4,1,3,3,2,2,2,2,1,2,5,4,3,2,1,1,2,1,1,0,0,7,1,1,1,1,2,0,5,1,0,3,8,1,2,4,3,1,1
"103",NA,1,2,2,3,0,5,1,1,5,2,1,3,0,2,4,2,1,2,2,1,1,1,4,2,1,5,5,1,1,2,1,3,0,2,2,1,3,1,5,3,3,3,1,4,5,2,1,1,1,5,4,3,1,0,0,3,2,2,5,1,2,4,2,2,1,2,0,1,1,3,1,0,2,3,2,1,4,4,3,2,0,4,2,2,0,2,0,3,3,2,3,1,2,2,3,2,0,4,2,2
"104",NA,0,6,3,3,1,2,6,0,2,1,3,5,5,0,1,1,0,1,0,2,1,4,3,1,3,3,5,0,3,3,1,3,3,3,1,0,2,5,7,3,4,2,1,1,1,2,1,2,3,4,0,5,1,3,1,5,3,4,2,1,7,1,2,1,2,2,0,1,0,1,1,2,1,0,1,0,4,4,3,2,1,3,4,5,2,3,1,4,3,4,3,0,1,3,3,0,1,7,2,2
